Lake,Spc,NPUE200,BPUE200,x_Waterbody_LID,x_Waterbody_Name,x_Lake_ID_OLD,xLakeID_Ignasi721
525,311,7.624,0.289,17-6257-50660,Bernard L.,580,590
525,313,1.805,0.035,17-6257-50660,Bernard L.,580,590
525,316,2.96,1.28,17-6257-50660,Bernard L.,580,590
525,331,103.528,4.181,17-6257-50660,Bernard L.,580,590
525,382,1.265,0.007,17-6257-50660,Bernard L.,580,590
526,81,0.051,0.221,17-5971-50688,Big Deer L.,581,591
526,93,20.18,1.518,17-5971-50688,Big Deer L.,581,591
526,121,5.07,0.101,17-5971-50688,Big Deer L.,581,591
526,163,27.162,17.022,17-5971-50688,Big Deer L.,581,591
526,198,7.677,0.146,17-5971-50688,Big Deer L.,581,591
526,201,17.14,0.149,17-5971-50688,Big Deer L.,581,591
526,208,4.841,0.019,17-5971-50688,Big Deer L.,581,591
526,233,1.817,0.347,17-5971-50688,Big Deer L.,581,591
526,313,5.568,0.125,17-5971-50688,Big Deer L.,581,591
526,316,41.161,5.539,17-5971-50688,Big Deer L.,581,591
526,331,13.942,0.132,17-5971-50688,Big Deer L.,581,591
527,80,1.617,0.455,17-6532-49909,Bigwind L.,582,592
527,81,4.479,0.819,17-6532-49909,Bigwind L.,582,592
527,163,1.181,1.301,17-6532-49909,Bigwind L.,582,592
527,194,0.46,0.035,17-6532-49909,Bigwind L.,582,592
527,208,5.469,0.027,17-6532-49909,Bigwind L.,582,592
527,313,2.162,0.043,17-6532-49909,Bigwind L.,582,592
527,317,0.781,0.173,17-6532-49909,Bigwind L.,582,592
527,331,55.635,0.833,17-6532-49909,Bigwind L.,582,592
528,91,1.588,1.85,18-3469-50088,Black Donald L.,583,593
528,93,2.179,1.068,18-3469-50088,Black Donald L.,583,593
528,131,0.099,0.137,18-3469-50088,Black Donald L.,583,593
528,163,1.433,1.881,18-3469-50088,Black Donald L.,583,593
528,194,2.317,0.022,18-3469-50088,Black Donald L.,583,593
528,198,5.813,0.026,18-3469-50088,Black Donald L.,583,593
528,233,0.099,0.041,18-3469-50088,Black Donald L.,583,593
528,271,1.3,0.588,18-3469-50088,Black Donald L.,583,593
528,311,7.66,0.434,18-3469-50088,Black Donald L.,583,593
528,313,1.397,0.015,18-3469-50088,Black Donald L.,583,593
528,316,1.415,0.608,18-3469-50088,Black Donald L.,583,593
528,331,38.919,0.527,18-3469-50088,Black Donald L.,583,593
528,334,3.424,0.864,18-3469-50088,Black Donald L.,583,593
528,342,4.387,0.014,18-3469-50088,Black Donald L.,583,593
528,999,1.782,0.008,18-3469-50088,Black Donald L.,583,593
529,91,0.197,0.334,17-6254-50307,Buck L.,584,594
529,93,14.371,0.352,17-6254-50307,Buck L.,584,594
529,131,2.349,2.278,17-6254-50307,Buck L.,584,594
529,163,0.306,0.224,17-6254-50307,Buck L.,584,594
529,313,0.255,0.001,17-6254-50307,Buck L.,584,594
529,316,0.255,0.312,17-6254-50307,Buck L.,584,594
529,319,0.255,0,17-6254-50307,Buck L.,584,594
529,331,6.216,0.224,17-6254-50307,Buck L.,584,594
529,334,7.556,1.593,17-6254-50307,Buck L.,584,594
530,93,10.637,3.669,18-3634-50151,Calabogie L.,585,595
530,131,2.351,1.897,18-3634-50151,Calabogie L.,585,595
530,163,4.467,6.363,18-3634-50151,Calabogie L.,585,595
530,168,2.154,2.316,18-3634-50151,Calabogie L.,585,595
530,233,0.439,0.135,18-3634-50151,Calabogie L.,585,595
530,291,4.827,0.029,18-3634-50151,Calabogie L.,585,595
530,311,4.049,0.259,18-3634-50151,Calabogie L.,585,595
530,313,0.85,0.052,18-3634-50151,Calabogie L.,585,595
530,316,6.854,2.608,18-3634-50151,Calabogie L.,585,595
530,319,0.777,0.193,18-3634-50151,Calabogie L.,585,595
530,331,20.058,0.526,18-3634-50151,Calabogie L.,585,595
530,334,6.234,2.32,18-3634-50151,Calabogie L.,585,595
530,342,0.87,0.001,18-3634-50151,Calabogie L.,585,595
531,81,2.529,1.705,17-7116-49585,Catchacoma L.,586,596
531,93,0.222,0.151,17-7116-49585,Catchacoma L.,586,596
531,163,0.182,0.315,17-7116-49585,Catchacoma L.,586,596
531,208,0.104,0,17-7116-49585,Catchacoma L.,586,596
531,311,6.291,0.11,17-7116-49585,Catchacoma L.,586,596
531,313,0.208,0.004,17-7116-49585,Catchacoma L.,586,596
531,316,2.451,0.309,17-7116-49585,Catchacoma L.,586,596
531,331,0.287,0.009,17-7116-49585,Catchacoma L.,586,596
532,91,2.988,1.822,17-6111-50550,"Cecebe, L.",587,597
532,93,12.262,2.111,17-6111-50550,"Cecebe, L.",587,597
532,131,0.161,0.389,17-6111-50550,"Cecebe, L.",587,597
532,163,5.672,4.757,17-6111-50550,"Cecebe, L.",587,597
532,194,5.176,0.258,17-6111-50550,"Cecebe, L.",587,597
532,208,0.863,0.002,17-6111-50550,"Cecebe, L.",587,597
532,233,12.874,4.95,17-6111-50550,"Cecebe, L.",587,597
532,271,0.541,0.887,17-6111-50550,"Cecebe, L.",587,597
532,291,1.97,0.014,17-6111-50550,"Cecebe, L.",587,597
532,311,28.843,0.927,17-6111-50550,"Cecebe, L.",587,597
532,313,3.976,0.227,17-6111-50550,"Cecebe, L.",587,597
532,316,5.415,2.137,17-6111-50550,"Cecebe, L.",587,597
532,317,1.442,0.255,17-6111-50550,"Cecebe, L.",587,597
532,331,143.233,2.971,17-6111-50550,"Cecebe, L.",587,597
532,332,0.787,0.319,17-6111-50550,"Cecebe, L.",587,597
532,334,18.408,6.526,17-6111-50550,"Cecebe, L.",587,597
533,81,0,0,18-3287-50341,"Clear, L.",588,598
533,91,3.199,3.269,18-3287-50341,"Clear, L.",588,598
533,131,0.64,0.698,18-3287-50341,"Clear, L.",588,598
533,163,0.174,0.075,18-3287-50341,"Clear, L.",588,598
533,171,2.842,4.215,18-3287-50341,"Clear, L.",588,598
533,271,0.267,0.254,18-3287-50341,"Clear, L.",588,598
533,311,8.284,1.344,18-3287-50341,"Clear, L.",588,598
533,313,1.531,0.028,18-3287-50341,"Clear, L.",588,598
533,316,10,4.341,18-3287-50341,"Clear, L.",588,598
533,317,1.531,0.114,18-3287-50341,"Clear, L.",588,598
533,331,212.85,4.487,18-3287-50341,"Clear, L.",588,598
533,334,20.125,8.076,18-3287-50341,"Clear, L.",588,598
533,342,13.6,0.177,18-3287-50341,"Clear, L.",588,598
534,91,0.868,1.512,17-6239-50430,Doe L.,590,600
534,93,24.381,3.06,17-6239-50430,Doe L.,590,600
534,121,4.265,0.039,17-6239-50430,Doe L.,590,600
534,131,0.942,1.89,17-6239-50430,Doe L.,590,600
534,163,1.145,1.864,17-6239-50430,Doe L.,590,600
534,196,16.8,0.11,17-6239-50430,Doe L.,590,600
534,198,0.688,0.01,17-6239-50430,Doe L.,590,600
534,208,6.984,0.029,17-6239-50430,Doe L.,590,600
534,233,4.359,1.81,17-6239-50430,Doe L.,590,600
534,291,1.632,0.02,17-6239-50430,Doe L.,590,600
534,311,18.582,1.591,17-6239-50430,Doe L.,590,600
534,313,15.924,0.343,17-6239-50430,Doe L.,590,600
534,316,10.909,4.658,17-6239-50430,Doe L.,590,600
534,331,200.938,2.368,17-6239-50430,Doe L.,590,600
534,334,37.723,7.013,17-6239-50430,Doe L.,590,600
534,999,0.467,0.002,17-6239-50430,Doe L.,590,600
535,121,78.912,0.382,18-3351-50535,"Dore, L.",591,601
535,131,20.48,11.509,18-3351-50535,"Dore, L.",591,601
535,141,0.452,0.004,18-3351-50535,"Dore, L.",591,601
535,163,0.666,0.639,18-3351-50535,"Dore, L.",591,601
535,194,36.161,0.241,18-3351-50535,"Dore, L.",591,601
535,199,0.678,0.003,18-3351-50535,"Dore, L.",591,601
535,201,55.846,0.334,18-3351-50535,"Dore, L.",591,601
535,233,6.643,2.116,18-3351-50535,"Dore, L.",591,601
535,311,8.075,1.939,18-3351-50535,"Dore, L.",591,601
535,313,55.908,1.441,18-3351-50535,"Dore, L.",591,601
535,316,1.087,0.99,18-3351-50535,"Dore, L.",591,601
535,317,18.19,2.964,18-3351-50535,"Dore, L.",591,601
535,319,0.226,0.003,18-3351-50535,"Dore, L.",591,601
535,331,159.933,2.81,18-3351-50535,"Dore, L.",591,601
535,334,0.331,0.629,18-3351-50535,"Dore, L.",591,601
535,342,0.772,0.006,18-3351-50535,"Dore, L.",591,601
536,80,0.949,0.417,17-6571-50360,Dotty L.,592,602
536,81,1.629,2.412,17-6571-50360,Dotty L.,592,602
536,91,1.121,0.597,17-6571-50360,Dotty L.,592,602
536,121,14.954,0.172,17-6571-50360,Dotty L.,592,602
536,163,28.634,9.686,17-6571-50360,Dotty L.,592,602
536,194,23.59,0.394,17-6571-50360,Dotty L.,592,602
536,198,3.217,0.058,17-6571-50360,Dotty L.,592,602
536,200,6.97,0.03,17-6571-50360,Dotty L.,592,602
536,208,0.677,0.005,17-6571-50360,Dotty L.,592,602
536,233,2.702,0.513,17-6571-50360,Dotty L.,592,602
536,271,1.2,1.016,17-6571-50360,Dotty L.,592,602
536,311,13.075,0.529,17-6571-50360,Dotty L.,592,602
536,313,4.289,0.044,17-6571-50360,Dotty L.,592,602
536,316,21.008,4.837,17-6571-50360,Dotty L.,592,602
536,331,114.847,3.045,17-6571-50360,Dotty L.,592,602
537,121,11.05,0.154,17-6164-50763,Eagle L.1,593,603
537,131,0.12,0.273,17-6164-50763,Eagle L.1,593,603
537,163,14.279,15.466,17-6164-50763,Eagle L.1,593,603
537,233,1.019,0.434,17-6164-50763,Eagle L.1,593,603
537,271,0.563,0.298,17-6164-50763,Eagle L.1,593,603
537,313,0.595,0.012,17-6164-50763,Eagle L.1,593,603
537,316,14.99,6.699,17-6164-50763,Eagle L.1,593,603
537,331,3.856,0.37,17-6164-50763,Eagle L.1,593,603
538,81,0.628,1.248,17-7269-49741,Eels L.,594,604
538,121,95.649,2.557,17-7269-49741,Eels L.,594,604
538,163,6.513,4.138,17-7269-49741,Eels L.,594,604
538,194,7.357,0.4,17-7269-49741,Eels L.,594,604
538,213,0.165,0.015,17-7269-49741,Eels L.,594,604
538,214,0.43,0.028,17-7269-49741,Eels L.,594,604
538,233,0.43,0.018,17-7269-49741,Eels L.,594,604
538,311,38.976,1.497,17-7269-49741,Eels L.,594,604
538,314,4.443,0.059,17-7269-49741,Eels L.,594,604
538,316,29.545,5.75,17-7269-49741,Eels L.,594,604
538,317,0.943,0.038,17-7269-49741,Eels L.,594,604
538,319,6.946,0.517,17-7269-49741,Eels L.,594,604
538,331,100.595,7.125,17-7269-49741,Eels L.,594,604
538,334,0.082,0.273,17-7269-49741,Eels L.,594,604
539,81,4.87,1.913,17-6738-50244,Fletcher L.,595,605
539,163,4.311,5.592,17-6738-50244,Fletcher L.,595,605
539,208,0.822,0.003,17-6738-50244,Fletcher L.,595,605
539,233,0.622,0.121,17-6738-50244,Fletcher L.,595,605
539,313,0.67,0.011,17-6738-50244,Fletcher L.,595,605
539,316,7.41,3.371,17-6738-50244,Fletcher L.,595,605
539,331,7.837,0.311,17-6738-50244,Fletcher L.,595,605
539,999,1.157,0.008,17-6738-50244,Fletcher L.,595,605
540,194,229.105,1.833,18-2900-50140,Fosters L.,596,606
540,233,1.121,0.658,18-2900-50140,Fosters L.,596,606
540,311,13.346,0.867,18-2900-50140,Fosters L.,596,606
540,313,11.122,0.371,18-2900-50140,Fosters L.,596,606
540,317,2.224,2.527,18-2900-50140,Fosters L.,596,606
540,331,108.378,2.338,18-2900-50140,Fosters L.,596,606
541,131,3.179,1.8,17-5384-50622,Giroux L.,597,607
541,163,2.664,2.74,17-5384-50622,Giroux L.,597,607
541,194,16.093,0.055,17-5384-50622,Giroux L.,597,607
541,233,4.038,1.331,17-5384-50622,Giroux L.,597,607
541,311,1.493,0.056,17-5384-50622,Giroux L.,597,607
541,313,6.126,0.055,17-5384-50622,Giroux L.,597,607
541,316,2.986,2.388,17-5384-50622,Giroux L.,597,607
541,331,38.053,0.393,17-5384-50622,Giroux L.,597,607
541,334,15.433,4.069,17-5384-50622,Giroux L.,597,607
542,91,3.206,6.71,18-3186-50482,Golden L.,598,608
542,93,1.819,0.532,18-3186-50482,Golden L.,598,608
542,121,113.21,1.975,18-3186-50482,Golden L.,598,608
542,131,5.719,5.504,18-3186-50482,Golden L.,598,608
542,163,5.572,6.62,18-3186-50482,Golden L.,598,608
542,194,18.37,0.391,18-3186-50482,Golden L.,598,608
542,201,5.281,0.047,18-3186-50482,Golden L.,598,608
542,233,1.012,0.49,18-3186-50482,Golden L.,598,608
542,271,0.525,0.466,18-3186-50482,Golden L.,598,608
542,291,5.94,0.065,18-3186-50482,Golden L.,598,608
542,311,15.662,1.388,18-3186-50482,Golden L.,598,608
542,313,15.108,0.318,18-3186-50482,Golden L.,598,608
542,316,2.357,2.586,18-3186-50482,Golden L.,598,608
542,317,2.204,0.126,18-3186-50482,Golden L.,598,608
542,331,542.506,15.018,18-3186-50482,Golden L.,598,608
542,334,1.372,1.917,18-3186-50482,Golden L.,598,608
542,342,0.098,0,18-3186-50482,Golden L.,598,608
543,81,5.057,5.617,17-6844-50137,Goodwin L.,599,609
543,194,1.565,0.021,17-6844-50137,Goodwin L.,599,609
543,212,1.973,0.017,17-6844-50137,Goodwin L.,599,609
543,316,12.668,0.59,17-6844-50137,Goodwin L.,599,609
543,331,18.539,0.278,17-6844-50137,Goodwin L.,599,609
544,131,20.723,11.547,17-5352-50862,Gurd L.,600,610
544,163,0.244,0.508,17-5352-50862,Gurd L.,600,610
544,194,25.688,0.197,17-5352-50862,Gurd L.,600,610
544,208,0.988,0.004,17-5352-50862,Gurd L.,600,610
544,233,28.246,6.968,17-5352-50862,Gurd L.,600,610
544,311,5.39,0.359,17-5352-50862,Gurd L.,600,610
544,313,15.674,0.232,17-5352-50862,Gurd L.,600,610
544,317,17.808,3.928,17-5352-50862,Gurd L.,600,610
544,331,113.012,3.372,17-5352-50862,Gurd L.,600,610
544,334,3.067,3.521,17-5352-50862,Gurd L.,600,610
545,93,6.365,0.976,17-7358-49530,Jack L.,601,611
545,132,0.741,0.946,17-7358-49530,Jack L.,601,611
545,163,0.066,0.101,17-7358-49530,Jack L.,601,611
545,194,12.403,0.197,17-7358-49530,Jack L.,601,611
545,208,1.524,0.007,17-7358-49530,Jack L.,601,611
545,283,0.343,0.001,17-7358-49530,Jack L.,601,611
545,311,12.321,0.381,17-7358-49530,Jack L.,601,611
545,313,25.196,0.394,17-7358-49530,Jack L.,601,611
545,314,4.584,0.049,17-7358-49530,Jack L.,601,611
545,316,3.339,1.115,17-7358-49530,Jack L.,601,611
545,317,5.693,0.678,17-7358-49530,Jack L.,601,611
545,319,8.831,1.459,17-7358-49530,Jack L.,601,611
545,331,168.743,5.731,17-7358-49530,Jack L.,601,611
545,334,1.357,0.635,17-7358-49530,Jack L.,601,611
545,382,0.131,0,17-7358-49530,Jack L.,601,611
545,999,0.131,0,17-7358-49530,Jack L.,601,611
546,81,6.337,6.647,17-5998-50031,"Joseph, L.",602,612
546,91,0.235,0.513,17-5998-50031,"Joseph, L.",602,612
546,93,13.278,3.057,17-5998-50031,"Joseph, L.",602,612
546,121,6.846,0.08,17-5998-50031,"Joseph, L.",602,612
546,131,0.137,0.599,17-5998-50031,"Joseph, L.",602,612
546,201,0.192,0.001,17-5998-50031,"Joseph, L.",602,612
546,208,0.511,0.002,17-5998-50031,"Joseph, L.",602,612
546,238,0.423,0.02,17-5998-50031,"Joseph, L.",602,612
546,271,0.58,0.522,17-5998-50031,"Joseph, L.",602,612
546,311,55.947,1.994,17-5998-50031,"Joseph, L.",602,612
546,313,0.255,0.004,17-5998-50031,"Joseph, L.",602,612
546,316,5.232,2.709,17-5998-50031,"Joseph, L.",602,612
546,319,0.063,0.002,17-5998-50031,"Joseph, L.",602,612
546,331,1.187,0.016,17-5998-50031,"Joseph, L.",602,612
546,381,0.299,0.002,17-5998-50031,"Joseph, L.",602,612
546,999,0.106,0.001,17-5998-50031,"Joseph, L.",602,612
547,81,1.539,1.712,18-2891-50334,Kamaniskeg L.,603,613
547,91,0.276,0.518,18-2891-50334,Kamaniskeg L.,603,613
547,93,9.517,1.027,18-2891-50334,Kamaniskeg L.,603,613
547,121,0.614,0.011,18-2891-50334,Kamaniskeg L.,603,613
547,131,1.465,1.175,18-2891-50334,Kamaniskeg L.,603,613
547,162,0.116,0.227,18-2891-50334,Kamaniskeg L.,603,613
547,163,0.602,0.967,18-2891-50334,Kamaniskeg L.,603,613
547,194,5.471,0.071,18-2891-50334,Kamaniskeg L.,603,613
547,201,2.438,0.008,18-2891-50334,Kamaniskeg L.,603,613
547,208,7.785,0.027,18-2891-50334,Kamaniskeg L.,603,613
547,213,0.068,0.031,18-2891-50334,Kamaniskeg L.,603,613
547,233,8.139,4.073,18-2891-50334,Kamaniskeg L.,603,613
547,261,0.338,0.002,18-2891-50334,Kamaniskeg L.,603,613
547,271,0.116,0.192,18-2891-50334,Kamaniskeg L.,603,613
547,311,32.724,2.277,18-2891-50334,Kamaniskeg L.,603,613
547,313,9.303,0.379,18-2891-50334,Kamaniskeg L.,603,613
547,316,29.921,2.523,18-2891-50334,Kamaniskeg L.,603,613
547,317,4.251,0.529,18-2891-50334,Kamaniskeg L.,603,613
547,331,40.919,0.631,18-2891-50334,Kamaniskeg L.,603,613
547,334,1.104,0.363,18-2891-50334,Kamaniskeg L.,603,613
547,342,3.792,0.026,18-2891-50334,Kamaniskeg L.,603,613
548,131,1.942,1.305,18-3191-50636,Kelly L.,604,614
548,163,0.916,0.92,18-3191-50636,Kelly L.,604,614
548,194,0.431,0.005,18-3191-50636,Kelly L.,604,614
548,313,4.736,0.064,18-3191-50636,Kelly L.,604,614
548,319,0.163,0.058,18-3191-50636,Kelly L.,604,614
548,331,110.523,1.92,18-3191-50636,Kelly L.,604,614
548,334,2.013,1.097,18-3191-50636,Kelly L.,604,614
549,81,4.997,1.958,17-6818-50232,Kimball L.,605,615
549,163,4.884,3.041,17-6818-50232,Kimball L.,605,615
549,198,0.58,0.014,17-6818-50232,Kimball L.,605,615
549,271,0.234,0.055,17-6818-50232,Kimball L.,605,615
549,311,7.087,0.296,17-6818-50232,Kimball L.,605,615
549,316,5.998,2.442,17-6818-50232,Kimball L.,605,615
549,331,6.368,0.102,17-6818-50232,Kimball L.,605,615
550,81,1.168,0.914,17-6567-50131,Lake of Bays,606,616
550,91,4.052,4.063,17-6567-50131,Lake of Bays,606,616
550,93,0.68,0.237,17-6567-50131,Lake of Bays,606,616
550,121,5.336,0.083,17-6567-50131,Lake of Bays,606,616
550,131,0.189,0.264,17-6567-50131,Lake of Bays,606,616
550,162,0.226,0.507,17-6567-50131,Lake of Bays,606,616
550,163,2.477,4.187,17-6567-50131,Lake of Bays,606,616
550,198,0.886,0.008,17-6567-50131,Lake of Bays,606,616
550,208,2.038,0.013,17-6567-50131,Lake of Bays,606,616
550,271,1.185,0.689,17-6567-50131,Lake of Bays,606,616
550,311,18.054,0.903,17-6567-50131,Lake of Bays,606,616
550,316,9.061,5.865,17-6567-50131,Lake of Bays,606,616
550,331,12.02,0.1,17-6567-50131,Lake of Bays,606,616
551,131,1.526,1.686,17-5833-50403,McKellar L.,607,617
551,163,1.337,1.854,17-5833-50403,McKellar L.,607,617
551,208,5.583,0.023,17-5833-50403,McKellar L.,607,617
551,233,0.238,0.215,17-5833-50403,McKellar L.,607,617
551,311,7.711,0.318,17-5833-50403,McKellar L.,607,617
551,316,0.715,0.211,17-5833-50403,McKellar L.,607,617
551,331,35.694,0.633,17-5833-50403,McKellar L.,607,617
551,334,1.449,0.954,17-5833-50403,McKellar L.,607,617
552,81,2.776,3.784,17-7331-50275,McKenzie L.,608,618
552,121,121.306,1.707,17-7331-50275,McKenzie L.,608,618
552,163,14.969,9.707,17-7331-50275,McKenzie L.,608,618
552,194,19.079,0.254,17-7331-50275,McKenzie L.,608,618
552,198,16.752,0.325,17-7331-50275,McKenzie L.,608,618
552,233,1.068,0.26,17-7331-50275,McKenzie L.,608,618
552,271,0.126,0.045,17-7331-50275,McKenzie L.,608,618
552,311,12.484,1.168,17-7331-50275,McKenzie L.,608,618
552,313,1.396,0.022,17-7331-50275,McKenzie L.,608,618
552,316,9.257,6.48,17-7331-50275,McKenzie L.,608,618
552,317,0.465,0.002,17-7331-50275,McKenzie L.,608,618
552,331,121.089,3.259,17-7331-50275,McKenzie L.,608,618
552,334,0.491,1.077,17-7331-50275,McKenzie L.,608,618
553,80,33.456,6.693,17-7249-50200,Meach L.,609,619
553,163,87.35,6.085,17-7249-50200,Meach L.,609,619
553,182,58.065,0.145,17-7249-50200,Meach L.,609,619
553,194,45.559,0.582,17-7249-50200,Meach L.,609,619
553,209,4.467,0.018,17-7249-50200,Meach L.,609,619
553,212,36.626,0.499,17-7249-50200,Meach L.,609,619
553,233,7.146,0.276,17-7249-50200,Meach L.,609,619
554,91,1.201,0.685,18-3401-50475,Mink L.,610,620
554,131,4.06,2.792,18-3401-50475,Mink L.,610,620
554,163,2.055,1.679,18-3401-50475,Mink L.,610,620
554,201,1.77,0.008,18-3401-50475,Mink L.,610,620
554,208,6.441,0.038,18-3401-50475,Mink L.,610,620
554,233,0.342,0.131,18-3401-50475,Mink L.,610,620
554,311,58.211,2.387,18-3401-50475,Mink L.,610,620
554,313,10.636,0.69,18-3401-50475,Mink L.,610,620
554,316,14.015,4.028,18-3401-50475,Mink L.,610,620
554,317,12.796,0.627,18-3401-50475,Mink L.,610,620
554,331,148.084,3.569,18-3401-50475,Mink L.,610,620
554,334,8.869,5.156,18-3401-50475,Mink L.,610,620
554,342,6.254,0.072,18-3401-50475,Mink L.,610,620
555,81,1.059,1.054,17-6201-49898,"Muskoka, L.",612,622
555,93,0.039,0.011,17-6201-49898,"Muskoka, L.",612,622
555,121,4.97,0.079,17-6201-49898,"Muskoka, L.",612,622
555,131,0.574,1.305,17-6201-49898,"Muskoka, L.",612,622
555,163,0.049,0.077,17-6201-49898,"Muskoka, L.",612,622
555,201,1.561,0.008,17-6201-49898,"Muskoka, L.",612,622
555,233,0.054,0.026,17-6201-49898,"Muskoka, L.",612,622
555,271,0.273,0.324,17-6201-49898,"Muskoka, L.",612,622
555,291,3.54,0.039,17-6201-49898,"Muskoka, L.",612,622
555,311,22.401,1.038,17-6201-49898,"Muskoka, L.",612,622
555,313,1.657,0.031,17-6201-49898,"Muskoka, L.",612,622
555,316,9.039,2.768,17-6201-49898,"Muskoka, L.",612,622
555,331,19.587,0.509,17-6201-49898,"Muskoka, L.",612,622
555,334,2.205,2.168,17-6201-49898,"Muskoka, L.",612,622
555,381,0.166,0.001,17-6201-49898,"Muskoka, L.",612,622
556,31,1.252,8.24,18-3511-50603,Muskrat L.1,613,623
556,41,0.289,0.776,18-3511-50603,Muskrat L.1,613,623
556,81,1.367,2.428,18-3511-50603,Muskrat L.1,613,623
556,121,33.447,0.146,18-3511-50603,Muskrat L.1,613,623
556,131,10.535,9.287,18-3511-50603,Muskrat L.1,613,623
556,163,4.475,3.992,18-3511-50603,Muskrat L.1,613,623
556,201,4.013,0.046,18-3511-50603,Muskrat L.1,613,623
556,233,4.73,1.5,18-3511-50603,Muskrat L.1,613,623
556,234,0.066,0.087,18-3511-50603,Muskrat L.1,613,623
556,311,0.974,0.073,18-3511-50603,Muskrat L.1,613,623
556,313,3.248,0.337,18-3511-50603,Muskrat L.1,613,623
556,316,5.214,3.767,18-3511-50603,Muskrat L.1,613,623
556,317,0.434,0.439,18-3511-50603,Muskrat L.1,613,623
556,319,0.578,0.009,18-3511-50603,Muskrat L.1,613,623
556,331,83.485,2.985,18-3511-50603,Muskrat L.1,613,623
556,334,8.732,8.614,18-3511-50603,Muskrat L.1,613,623
556,342,1.658,0.009,18-3511-50603,Muskrat L.1,613,623
557,81,11.875,15.273,17-6403-50645,North L.2,614,624
557,163,8.266,5.649,17-6403-50645,North L.2,614,624
557,182,37.519,0.08,17-6403-50645,North L.2,614,624
557,209,11.519,0.023,17-6403-50645,North L.2,614,624
557,212,6.748,0.15,17-6403-50645,North L.2,614,624
557,281,2.616,0.005,17-6403-50645,North L.2,614,624
558,131,2.398,2.376,18-3652-50219,Norway L.,615,625
558,163,1.813,2.157,18-3652-50219,Norway L.,615,625
558,208,5.063,0.026,18-3652-50219,Norway L.,615,625
558,232,0.963,0.193,18-3652-50219,Norway L.,615,625
558,311,12.41,0.691,18-3652-50219,Norway L.,615,625
558,313,8.415,0.744,18-3652-50219,Norway L.,615,625
558,314,23.378,1.226,18-3652-50219,Norway L.,615,625
558,316,3.738,2.296,18-3652-50219,Norway L.,615,625
558,317,6.734,1.656,18-3652-50219,Norway L.,615,625
558,331,29.503,0.944,18-3652-50219,Norway L.,615,625
558,334,5.461,3.377,18-3652-50219,Norway L.,615,625
559,81,0.804,0.649,17-7323-49829,Paudash L.,616,626
559,93,3.592,1.806,17-7323-49829,Paudash L.,616,626
559,163,8.663,4.107,17-7323-49829,Paudash L.,616,626
559,194,24.943,0.668,17-7323-49829,Paudash L.,616,626
559,208,61.218,0.289,17-7323-49829,Paudash L.,616,626
559,213,4.073,0.45,17-7323-49829,Paudash L.,616,626
559,233,0.209,0.095,17-7323-49829,Paudash L.,616,626
559,311,29.009,0.969,17-7323-49829,Paudash L.,616,626
559,313,15.37,0.215,17-7323-49829,Paudash L.,616,626
559,314,0.104,0.001,17-7323-49829,Paudash L.,616,626
559,316,8.653,2.559,17-7323-49829,Paudash L.,616,626
559,317,4.002,0.33,17-7323-49829,Paudash L.,616,626
559,331,212.856,5.628,17-7323-49829,Paudash L.,616,626
560,80,11.896,2.288,17-6436-50702,Peyton L.,617,627
560,163,322.037,17.62,17-6436-50702,Peyton L.,617,627
560,182,198.43,0.823,17-6436-50702,Peyton L.,617,627
560,185,46.162,1.045,17-6436-50702,Peyton L.,617,627
560,198,26.706,0.441,17-6436-50702,Peyton L.,617,627
560,200,530.255,3.411,17-6436-50702,Peyton L.,617,627
561,93,91.917,4.901,17-6320-50600,Pickerel L.3,618,628
561,131,3.818,5.6,17-6320-50600,Pickerel L.3,618,628
561,163,4.456,3.604,17-6320-50600,Pickerel L.3,618,628
561,194,0.364,0.005,17-6320-50600,Pickerel L.3,618,628
561,208,1.279,0.009,17-6320-50600,Pickerel L.3,618,628
561,233,3.104,1.536,17-6320-50600,Pickerel L.3,618,628
561,271,0.171,0.136,17-6320-50600,Pickerel L.3,618,628
561,291,12.684,0.096,17-6320-50600,Pickerel L.3,618,628
561,311,16.287,1.073,17-6320-50600,Pickerel L.3,618,628
561,313,2.747,0.026,17-6320-50600,Pickerel L.3,618,628
561,316,13.589,3.541,17-6320-50600,Pickerel L.3,618,628
561,331,396.392,1.716,17-6320-50600,Pickerel L.3,618,628
561,334,19.394,12.278,17-6320-50600,Pickerel L.3,618,628
562,81,2.636,1.437,17-6806-50080,Red Pine L.,619,629
562,163,0.131,0.077,17-6806-50080,Red Pine L.,619,629
562,311,79.31,2.336,17-6806-50080,Red Pine L.,619,629
562,313,2.297,0.064,17-6806-50080,Red Pine L.,619,629
562,316,14.901,1.52,17-6806-50080,Red Pine L.,619,629
562,331,1.042,0.031,17-6806-50080,Red Pine L.,619,629
563,81,5.522,2.855,17-6934-50060,Redstone L.,620,630
563,91,0.072,0.114,17-6934-50060,Redstone L.,620,630
563,162,0.14,0.129,17-6934-50060,Redstone L.,620,630
563,163,0.615,0.881,17-6934-50060,Redstone L.,620,630
563,208,0.919,0.005,17-6934-50060,Redstone L.,620,630
563,271,0.286,0.179,17-6934-50060,Redstone L.,620,630
563,311,24.947,0.82,17-6934-50060,Redstone L.,620,630
563,316,2.673,0.86,17-6934-50060,Redstone L.,620,630
563,331,1.702,0.048,17-6934-50060,Redstone L.,620,630
563,999,0.129,0,17-6934-50060,Redstone L.,620,630
